Dataset,Samples,Baseline,Metric,TabPFN_Mean,Baseline_Mean,Difference
Bank Marketing,16000,CatBoost,Recall,0.5395085066162572,0.46597353497164457,0.07353497164461259
Bank Marketing,16000,CatBoost,F1,0.587871375732578,0.5425304555132839,0.045340920219294034
Bank Marketing,16000,CatBoost,ROC_AUC,0.9388495797294784,0.9297629652952784,0.009086614434200002
Bank Marketing,24000,XGBoost,Accuracy,0.9130819418334625,0.9031294924250801,0.009952449408382358
Bank Marketing,24000,XGBoost,Precision,0.6516181744429528,0.6114104566170259,0.040207717825926914
Bank Marketing,24000,XGBoost,Recall,0.5525519848771266,0.4720226843100189,0.08052930056710772
Bank Marketing,24000,XGBoost,F1,0.5979880004741199,0.532725043124594,0.06526295734952592
Bank Marketing,24000,XGBoost,ROC_AUC,0.9408758861428506,0.9233989888886655,0.01747689725418511
Bank Marketing,24000,LightGBM,Accuracy,0.9130819418334625,0.906535441778171,0.006546500055291449
Bank Marketing,24000,LightGBM,Precision,0.6516181744429528,0.6345106767745406,0.01710749766841213
Bank Marketing,24000,LightGBM,Recall,0.5525519848771266,0.47485822306238185,0.0776937618147448
Bank Marketing,24000,LightGBM,F1,0.5979880004741199,0.5430842998240578,0.054903700650062115
Bank Marketing,24000,LightGBM,ROC_AUC,0.9408758861428506,0.9315516688308536,0.009324217311996952
Bank Marketing,24000,CatBoost,Accuracy,0.9130819418334625,0.9095654097091673,0.0035165321242951464
Bank Marketing,24000,CatBoost,Precision,0.6516181744429528,0.654688792950723,-0.0030706185077702397
Bank Marketing,24000,CatBoost,Recall,0.5525519848771266,0.48052930056710774,0.0720226843100189
Bank Marketing,24000,CatBoost,F1,0.5979880004741199,0.5542283510054479,0.04375964946867206
Bank Marketing,24000,CatBoost,ROC_AUC,0.9408758861428506,0.9327253486866324,0.008150537456218188
Bank Marketing,32000,XGBoost,Accuracy,0.9147627999557668,0.9049872829813115,0.009775516974455334
Bank Marketing,32000,XGBoost,Precision,0.6601461958337979,0.6209797897133269,0.039166406120470953
Bank Marketing,32000,XGBoost,Recall,0.5595463137996219,0.4820415879017014,0.07750472589792057
Bank Marketing,32000,XGBoost,F1,0.6056838490164039,0.5427149607243855,0.06296888829201841
Bank Marketing,32000,XGBoost,ROC_AUC,0.9417420541587308,0.9255271639996071,0.016214890159123696
Bank Marketing,32000,LightGBM,Accuracy,0.9147627999557668,0.9081057171292712,0.006657082826495575
Bank Marketing,32000,LightGBM,Precision,0.6601461958337979,0.6442895539883284,0.01585664184546942
Bank Marketing,32000,LightGBM,Recall,0.5595463137996219,0.47882797731568993,0.08071833648393201
Bank Marketing,32000,LightGBM,F1,0.6056838490164039,0.5493157083909754,0.0563681406254285
Bank Marketing,32000,LightGBM,ROC_AUC,0.9417420541587308,0.9333920050946185,0.008350049064112297
Bank Marketing,32000,CatBoost,Accuracy,0.9147627999557668,0.910206789782152,0.004556010173614844
Bank Marketing,32000,CatBoost,Precision,0.6601461958337979,0.655824849097805,0.004321346735992826
Bank Marketing,32000,CatBoost,Recall,0.5595463137996219,0.48922495274102074,0.0703213610586012
Bank Marketing,32000,CatBoost,F1,0.6056838490164039,0.5603913695418343,0.0452924794745696
Bank Marketing,32000,CatBoost,ROC_AUC,0.9417420541587308,0.9335128839163224,0.008229170242408435
Credit-G,10,XGBoost,Accuracy,0.6849999999999999,0.7,-0.015000000000000013
Credit-G,10,XGBoost,Precision,0.7123512287798002,0.7,0.012351228779800216
Credit-G,10,XGBoost,Recall,0.9271428571428573,1.0,-0.07285714285714273
Credit-G,10,XGBoost,F1,0.8034255409962967,0.8235294117647058,-0.020103870768409138
Credit-G,10,XGBoost,ROC_AUC,0.6168095238095239,0.5450595238095237,0.0717500000000002
Credit-G,10,LightGBM,Accuracy,0.6849999999999999,0.7,-0.015000000000000013
Credit-G,10,LightGBM,Precision,0.7123512287798002,0.7,0.012351228779800216
Credit-G,10,LightGBM,Recall,0.9271428571428573,1.0,-0.07285714285714273
Credit-G,10,LightGBM,F1,0.8034255409962967,0.8235294117647058,-0.020103870768409138
Credit-G,10,LightGBM,ROC_AUC,0.6168095238095239,0.5,0.11680952380952392
Credit-G,10,CatBoost,Accuracy,0.6849999999999999,0.681,0.0039999999999998925
Credit-G,10,CatBoost,Precision,0.7123512287798002,0.7179865886226164,-0.005635359842816268
Credit-G,10,CatBoost,Recall,0.9271428571428573,0.8971428571428571,0.030000000000000138
Credit-G,10,CatBoost,F1,0.8034255409962967,0.7970435415864103,0.006381999409886374
Credit-G,10,CatBoost,ROC_AUC,0.6168095238095239,0.6269285714285715,-0.010119047619047583
Credit-G,20,XGBoost,Accuracy,0.706,0.664,0.041999999999999926
Credit-G,20,XGBoost,Precision,0.7162407398650192,0.7288143232628096,-0.012573583397790355
Credit-G,20,XGBoost,Recall,0.9657142857142856,0.832857142857143,0.13285714285714267
Credit-G,20,XGBoost,F1,0.8213343925358444,0.7750259833414158,0.04630840919442858
Credit-G,20,XGBoost,ROC_AUC,0.6680952380952381,0.6120119047619048,0.05608333333333326
Credit-G,20,LightGBM,Accuracy,0.706,0.7,0.006000000000000005
Credit-G,20,LightGBM,Precision,0.7162407398650192,0.7,0.016240739865019282
Credit-G,20,LightGBM,Recall,0.9657142857142856,1.0,-0.034285714285714364
Credit-G,20,LightGBM,F1,0.8213343925358444,0.8235294117647058,-0.00219501922886145
Credit-G,20,LightGBM,ROC_AUC,0.6680952380952381,0.5,0.16809523809523808
Credit-G,20,CatBoost,Accuracy,0.706,0.7070000000000001,-0.001000000000000112
Credit-G,20,CatBoost,Precision,0.7162407398650192,0.7355750924787775,-0.019334352613758266
Credit-G,20,CatBoost,Recall,0.9657142857142856,0.9114285714285714,0.05428571428571427
Credit-G,20,CatBoost,F1,0.8213343925358444,0.8137586154330275,0.007575777102816872
Credit-G,20,CatBoost,ROC_AUC,0.6680952380952381,0.6813095238095238,-0.013214285714285734
Credit-G,35,XGBoost,Accuracy,0.698,0.667,0.030999999999999917
Credit-G,35,XGBoost,Precision,0.7186601222767588,0.7379916475308272,-0.01933152525406845
Credit-G,35,XGBoost,Recall,0.9385714285714286,0.8114285714285714,0.12714285714285722
Credit-G,35,XGBoost,F1,0.8126542996831063,0.772593362997334,0.040060936685772264
Credit-G,35,XGBoost,ROC_AUC,0.663,0.6287619047619047,0.03423809523809529
Credit-G,35,LightGBM,Accuracy,0.698,0.7,-0.0020000000000000018
Credit-G,35,LightGBM,Precision,0.7186601222767588,0.7,0.01866012227675884
Credit-G,35,LightGBM,Recall,0.9385714285714286,1.0,-0.06142857142857139
Credit-G,35,LightGBM,F1,0.8126542996831063,0.8235294117647058,-0.010875112081599525
Credit-G,35,LightGBM,ROC_AUC,0.663,0.5,0.16300000000000003
Credit-G,35,CatBoost,Accuracy,0.698,0.709,-0.01100000000000001
Credit-G,35,CatBoost,Precision,0.7186601222767588,0.7336534321212603,-0.014993309844501534
Credit-G,35,CatBoost,Recall,0.9385714285714286,0.9199999999999999,0.018571428571428683
Credit-G,35,CatBoost,F1,0.8126542996831063,0.8153556934779578,-0.002701393794851459
Credit-G,35,CatBoost,ROC_AUC,0.663,0.6855,-0.022499999999999964
Credit-G,50,XGBoost,Accuracy,0.6950000000000001,0.6799999999999999,0.015000000000000124
Credit-G,50,XGBoost,Precision,0.7398215354080617,0.7524880017527076,-0.012666466344645855
Credit-G,50,XGBoost,Recall,0.8742857142857143,0.8085714285714285,0.06571428571428584
Credit-G,50,XGBoost,F1,0.8002490405939037,0.7793948778537196,0.020854162740184035
Credit-G,50,XGBoost,ROC_AUC,0.6736428571428571,0.6554166666666668,0.01822619047619034
Credit-G,50,LightGBM,Accuracy,0.6950000000000001,0.6759999999999999,0.019000000000000128
Credit-G,50,LightGBM,Precision,0.7398215354080617,0.7318385960031529,0.007982939404908795
Credit-G,50,LightGBM,Recall,0.8742857142857143,0.8485714285714285,0.0257142857142858
Credit-G,50,LightGBM,F1,0.8002490405939037,0.7850791143906164,0.015169926203287276
Credit-G,50,LightGBM,ROC_AUC,0.6736428571428571,0.6135952380952381,0.060047619047619016
Credit-G,50,CatBoost,Accuracy,0.6950000000000001,0.7140000000000001,-0.019000000000000017
Credit-G,50,CatBoost,Precision,0.7398215354080617,0.7436917416512703,-0.0038702062432085516
Credit-G,50,CatBoost,Recall,0.8742857142857143,0.9028571428571428,-0.02857142857142847
Credit-G,50,CatBoost,F1,0.8002490405939037,0.8155561499436997,-0.015307109349796066
Credit-G,50,CatBoost,ROC_AUC,0.6736428571428571,0.6974523809523809,-0.023809523809523836
Credit-G,75,XGBoost,Accuracy,0.7070000000000001,0.696,0.01100000000000012
Credit-G,75,XGBoost,Precision,0.7436606322418415,0.7802079884639982,-0.03654735622215666
Credit-G,75,XGBoost,Recall,0.8957142857142857,0.79,0.10571428571428565
Credit-G,75,XGBoost,F1,0.810349937952725,0.7844291991782303,0.025920738774494745
Credit-G,75,XGBoost,ROC_AUC,0.714,0.6846190476190477,0.029380952380952285
Credit-G,75,LightGBM,Accuracy,0.7070000000000001,0.7,0.007000000000000117
Credit-G,75,LightGBM,Precision,0.7436606322418415,0.7711195475289003,-0.027458915287058794
Credit-G,75,LightGBM,Recall,0.8957142857142857,0.8142857142857143,0.0814285714285714
Credit-G,75,LightGBM,F1,0.810349937952725,0.7916184399793573,0.018731497973367706
Credit-G,75,LightGBM,ROC_AUC,0.714,0.6773452380952382,0.0366547619047618
Credit-G,75,CatBoost,Accuracy,0.7070000000000001,0.729,-0.02199999999999991
Credit-G,75,CatBoost,Precision,0.7436606322418415,0.7589758726833914,-0.01531524044154986
Credit-G,75,CatBoost,Recall,0.8957142857142857,0.8985714285714286,-0.0028571428571428914
Credit-G,75,CatBoost,F1,0.810349937952725,0.8225212589950873,-0.012171321042362293
Credit-G,75,CatBoost,ROC_AUC,0.714,0.7276904761904761,-0.013690476190476142
Credit-G,100,XGBoost,Accuracy,0.708,0.701,0.007000000000000006
Credit-G,100,XGBoost,Precision,0.7624576882899372,0.7738570026316298,-0.011399314341692612
Credit-G,100,XGBoost,Recall,0.8485714285714285,0.8099999999999999,0.03857142857142859
Credit-G,100,XGBoost,F1,0.8017640788479035,0.7911905486401717,0.010573530207731774
Credit-G,100,XGBoost,ROC_AUC,0.7247380952380953,0.6996904761904762,0.025047619047619096
Credit-G,100,LightGBM,Accuracy,0.708,0.701,0.007000000000000006
Credit-G,100,LightGBM,Precision,0.7624576882899372,0.7791060131860342,-0.016648324896097022
Credit-G,100,LightGBM,Recall,0.8485714285714285,0.8,0.04857142857142849
Credit-G,100,LightGBM,F1,0.8017640788479035,0.7889299858875574,0.0128340929603461
Credit-G,100,LightGBM,ROC_AUC,0.7247380952380953,0.6975952380952382,0.027142857142857135
Credit-G,100,CatBoost,Accuracy,0.708,0.723,-0.015000000000000013
Credit-G,100,CatBoost,Precision,0.7624576882899372,0.7538600939257458,0.008597594364191385
Credit-G,100,CatBoost,Recall,0.8485714285714285,0.8971428571428571,-0.0485714285714286
Credit-G,100,CatBoost,F1,0.8017640788479035,0.8192793176889748,-0.017515238841071312
Credit-G,100,CatBoost,ROC_AUC,0.7247380952380953,0.7342380952380952,-0.009499999999999953
Credit-G,150,XGBoost,Accuracy,0.708,0.6839999999999999,0.02400000000000002
Credit-G,150,XGBoost,Precision,0.7624384262382597,0.7704492322600245,-0.008010806021764738
Credit-G,150,XGBoost,Recall,0.8485714285714285,0.7814285714285714,0.06714285714285717
Credit-G,150,XGBoost,F1,0.8024508158933796,0.7755408135603581,0.026910002333021543
Credit-G,150,XGBoost,ROC_AUC,0.746904761904762,0.7021428571428572,0.04476190476190478
Credit-G,150,LightGBM,Accuracy,0.708,0.678,0.029999999999999916
Credit-G,150,LightGBM,Precision,0.7624384262382597,0.7735171307986612,-0.011078704560401498
Credit-G,150,LightGBM,Recall,0.8485714285714285,0.7657142857142857,0.08285714285714285
Credit-G,150,LightGBM,F1,0.8024508158933796,0.7685938436989208,0.03385697219445882
Credit-G,150,LightGBM,ROC_AUC,0.746904761904762,0.6922857142857143,0.05461904761904768
Credit-G,150,CatBoost,Accuracy,0.708,0.724,-0.016000000000000014
Credit-G,150,CatBoost,Precision,0.7624384262382597,0.7632628472675101,-0.0008244210292503995
Credit-G,150,CatBoost,Recall,0.8485714285714285,0.8814285714285715,-0.03285714285714292
Credit-G,150,CatBoost,F1,0.8024508158933796,0.8168612681151635,-0.014410452221783832
Credit-G,150,CatBoost,ROC_AUC,0.746904761904762,0.7463333333333333,0.0005714285714286671
Credit-G,250,XGBoost,Accuracy,0.723,0.72,0.0030000000000000027
Credit-G,250,XGBoost,Precision,0.7772513494578682,0.784501112714194,-0.007249763256325759
Credit-G,250,XGBoost,Recall,0.8471428571428572,0.8285714285714286,0.018571428571428572
Credit-G,250,XGBoost,F1,0.8104939984043048,0.8056288018527507,0.004865196551554152
Credit-G,250,XGBoost,ROC_AUC,0.7679285714285715,0.7208809523809524,0.047047619047619116
Credit-G,250,LightGBM,Accuracy,0.723,0.704,0.019000000000000017
Credit-G,250,LightGBM,Precision,0.7772513494578682,0.7770601213088358,0.00019122814903238528
Credit-G,250,LightGBM,Recall,0.8471428571428572,0.8099999999999999,0.037142857142857255
Credit-G,250,LightGBM,F1,0.8104939984043048,0.7930080655675913,0.017485932836713514
Credit-G,250,LightGBM,ROC_AUC,0.7679285714285715,0.7133809523809523,0.05454761904761918
Credit-G,250,CatBoost,Accuracy,0.723,0.744,-0.02100000000000002
Credit-G,250,CatBoost,Precision,0.7772513494578682,0.7717817678703645,0.005469581587503769
Credit-G,250,CatBoost,Recall,0.8471428571428572,0.9014285714285715,-0.05428571428571427
Credit-G,250,CatBoost,F1,0.8104939984043048,0.8313847796341325,-0.020890781229827682
Credit-G,250,CatBoost,ROC_AUC,0.7679285714285715,0.7682142857142857,-0.0002857142857142225
Credit-G,500,XGBoost,Accuracy,0.755,0.717,0.038000000000000034
Credit-G,500,XGBoost,Precision,0.8056892251478001,0.7843519953768217,0.021337229770978405
Credit-G,500,XGBoost,Recall,0.8571428571428571,0.8214285714285714,0.0357142857142857
Credit-G,500,XGBoost,F1,0.830469472851988,0.8023166188906583,0.028152853961329716
Credit-G,500,XGBoost,ROC_AUC,0.7850952380952381,0.7349761904761904,0.05011904761904762
Credit-G,500,LightGBM,Accuracy,0.755,0.715,0.040000000000000036
Credit-G,500,LightGBM,Precision,0.8056892251478001,0.7862238140979381,0.01946541104986199
Credit-G,500,LightGBM,Recall,0.8571428571428571,0.8142857142857143,0.042857142857142816
Credit-G,500,LightGBM,F1,0.830469472851988,0.799944208576006,0.03052526427598201
Credit-G,500,LightGBM,ROC_AUC,0.7850952380952381,0.7335238095238096,0.05157142857142849
Credit-G,500,CatBoost,Accuracy,0.755,0.739,0.016000000000000014
Credit-G,500,CatBoost,Precision,0.8056892251478001,0.7781368445275493,0.027552380620250783
Credit-G,500,CatBoost,Recall,0.8571428571428571,0.8771428571428572,-0.02000000000000013
Credit-G,500,CatBoost,F1,0.830469472851988,0.8245795532659909,0.005889919585997161
Credit-G,500,CatBoost,ROC_AUC,0.7850952380952381,0.7714047619047619,0.013690476190476142
Credit-G,750,XGBoost,Accuracy,0.76,0.746,0.014000000000000012
Credit-G,750,XGBoost,Precision,0.8117925613714057,0.8080123598735269,0.0037802014978787213
Credit-G,750,XGBoost,Recall,0.8557142857142856,0.8357142857142857,0.019999999999999907
Credit-G,750,XGBoost,F1,0.8330812646546304,0.8215931812984811,0.011488083356149259
Credit-G,750,XGBoost,ROC_AUC,0.7856904761904763,0.7589285714285714,0.026761904761904876
Credit-G,750,LightGBM,Accuracy,0.76,0.766,-0.006000000000000005
Credit-G,750,LightGBM,Precision,0.8117925613714057,0.8130480446537967,-0.0012554832823910012
Credit-G,750,LightGBM,Recall,0.8557142857142856,0.8642857142857142,-0.008571428571428563
Credit-G,750,LightGBM,F1,0.8330812646546304,0.8378187786363682,-0.004737513981737829
Credit-G,750,LightGBM,ROC_AUC,0.7856904761904763,0.7698809523809522,0.01580952380952405
Credit-G,750,CatBoost,Accuracy,0.76,0.742,0.018000000000000016
Credit-G,750,CatBoost,Precision,0.8117925613714057,0.784749762485534,0.02704279888587169
Credit-G,750,CatBoost,Recall,0.8557142857142856,0.8699999999999999,-0.014285714285714235
Credit-G,750,CatBoost,F1,0.8330812646546304,0.8251638656752325,0.007917398979397916
Credit-G,750,CatBoost,ROC_AUC,0.7856904761904763,0.7743095238095238,0.011380952380952492
