Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.71,0.7228260869565217,0.95,0.8209876543209876,0.6247619047619047,0.681976200000463,TabPFN,50,777,0.8419429199993829
0.655,0.75177304964539,0.7571428571428571,0.7544483985765125,0.6398809523809524,0.010094319999552681,XGBoost,75,777,0.05344653300016944
0.685,0.7730496453900709,0.7785714285714286,0.7758007117437722,0.621904761904762,0.009817976999329403,LightGBM,75,777,0.03089062799972453
0.695,0.7515923566878981,0.8428571428571429,0.7946127946127947,0.7083333333333333,0.010592766000627307,CatBoost,75,777,0.3486881050002921
0.65,0.7108433734939759,0.8428571428571429,0.7712418300653595,0.6689285714285714,0.6583329120003327,TabPFN,75,777,0.6347524669999984
0.695,0.7687074829931972,0.8071428571428572,0.7874564459930313,0.7101190476190476,0.010227943000245432,XGBoost,100,777,0.055632190000324044
0.695,0.7762237762237763,0.7928571428571428,0.784452296819788,0.7021428571428572,0.010454182000103174,LightGBM,100,777,0.03330991500024538
0.72,0.7530120481927711,0.8928571428571429,0.8169934640522876,0.7566666666666666,0.01081521200012503,CatBoost,100,777,0.34574108199922193
0.73,0.76875,0.8785714285714286,0.82,0.7504761904761904,0.7190619580005659,TabPFN,100,777,0.6282621020000079
0.685,0.7894736842105263,0.75,0.7692307692307693,0.7260714285714287,0.010094608999679622,XGBoost,150,777,0.06712254700050835
0.67,0.8083333333333333,0.6928571428571428,0.7461538461538462,0.7363095238095239,0.01188536099925841,LightGBM,150,777,0.04236874399975932
0.72,0.8,0.8,0.8,0.7677380952380952,0.01060332399993058,CatBoost,150,777,0.35416601300039474
0.725,0.7972027972027972,0.8142857142857143,0.8056537102473498,0.7629761904761905,0.6654520640004193,TabPFN,150,777,0.6408004040004016
0.735,0.8129496402877698,0.8071428571428572,0.8100358422939068,0.7386904761904762,0.009965035999812244,XGBoost,250,777,0.08191517300019768
0.71,0.7971014492753623,0.7857142857142857,0.7913669064748201,0.7183333333333333,0.012095360999410332,LightGBM,250,777,0.07022110799971415
0.77,0.79375,0.9071428571428571,0.8466666666666667,0.7789285714285713,0.01019432799967035,CatBoost,250,777,0.36231501499969454
0.715,0.7862068965517242,0.8142857142857143,0.8,0.7705952380952381,0.6494078260002425,TabPFN,250,777,0.6487701120004203
0.7,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7391666666666666,0.010178952000387653,XGBoost,500,777,0.09674664799968014
0.71,0.7887323943661971,0.8,0.7943262411347518,0.7302380952380952,0.01285134299996571,LightGBM,500,777,0.10646879900014028
0.705,0.7647058823529411,0.8357142857142857,0.7986348122866894,0.7544047619047619,0.011285984000096505,CatBoost,500,777,0.39033601299979637
0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7775,0.6864105959994049,TabPFN,500,777,0.6714102719997754
0.73,0.8028169014084507,0.8142857142857143,0.8085106382978723,0.7544047619047619,0.010561746000348649,XGBoost,750,777,0.12314760600020236
0.73,0.7945205479452054,0.8285714285714286,0.8111888111888111,0.7552380952380952,0.012241291999998793,LightGBM,750,777,0.17808953900021152
0.725,0.7741935483870968,0.8571428571428571,0.8135593220338984,0.7638095238095237,0.022039600999960385,CatBoost,750,777,0.40933418399981747
0.76,0.815068493150685,0.85,0.8321678321678322,0.7801190476190477,0.6745633489999818,TabPFN,750,777,0.7034932010001285
