Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.839594636093766,0.6874088478366553,0.6047904191616766,0.6434584755403868,0.8866127252962788,0.14487499899996692,LightGBM,1500,42,0.18580090599994037
0.8555635172484389,0.746673762639702,0.6000855431993156,0.6654019445103154,0.9060843650952896,0.04930488699983471,CatBoost,1500,42,0.43147423200002777
0.8492169106356843,0.7212276214833759,0.6030795551753636,0.6568832983927324,0.9013710856158379,3.2409524959998635,TabPFN,1500,42,0.6669605300000967
0.8393899068481933,0.6867411364740165,0.6047904191616766,0.6431657948601319,0.8869204321618025,0.07490881899980195,XGBoost,2000,42,0.1579376610000054
0.8421537516634251,0.6993987975951904,0.5970915312232677,0.6442085832948777,0.8930430275040206,0.1284231650001857,LightGBM,2000,42,0.21413533999998435
0.8579179035725253,0.7570346320346321,0.5983746792130026,0.6684185379837554,0.9075670966159268,0.0460706599999412,CatBoost,2000,42,0.45356656900003145
0.8512642030914116,0.7330173775671406,0.5953806672369547,0.6570686806702856,0.90333848710676,3.593582811000033,TabPFN,2000,42,0.6506071359999623
0.8449175964786569,0.7000486144871172,0.6159110350727117,0.6552901023890785,0.8922779620987564,0.06889226199996301,XGBoost,3000,42,0.17282823300001837
0.8483979936533934,0.7139291063404892,0.611633875106929,0.6588343699608386,0.8993279085752597,0.12503197499995622,LightGBM,3000,42,0.20065258299996458
0.8580202681953117,0.7509234828496042,0.6086398631308811,0.6723364044412946,0.9086735117342453,0.048166926000021704,CatBoost,3000,42,0.5299818290000076
0.8531067663015662,0.7309462915601023,0.6112061591103507,0.6657349173072443,0.9062836320553425,4.372093865000124,TabPFN,3000,42,0.6531368500000099
0.8442010441191524,0.69921875,0.6124893071000855,0.6529867761057911,0.895751924261518,0.06816804000004595,XGBoost,4000,42,0.1876878940001916
0.8480908997850343,0.70849609375,0.6206159110350727,0.6616507067943457,0.9021120628573869,0.11767519199997878,LightGBM,4000,42,0.23825529800001277
0.8588391851776026,0.7525013164823592,0.6112061591103507,0.6745338683030446,0.912267454248893,0.04631707499993354,CatBoost,4000,42,0.5906214639999234
0.8532091309243526,0.7361546499477534,0.6026518391787853,0.6627469426152399,0.9081069650306631,5.321347734000028,TabPFN,4000,42,0.6591508110000177
0.8551540587572934,0.7272279665189562,0.6317365269461078,0.6761272602426185,0.9041544053020898,0.0659846789999392,XGBoost,6000,42,0.2332971420000831
0.8558706111167981,0.7301980198019802,0.6308810949529512,0.67691601652134,0.9105980610438389,0.10783899900002325,LightGBM,6000,42,0.2567022209998413
0.8669259903777254,0.7694704049844237,0.6338751069289992,0.6951219512195121,0.9178812914571111,0.046526862000064284,CatBoost,6000,42,0.7060285929999282
0.8582249974408844,0.7470191809227579,0.61633875106929,0.6754159831263182,0.9104380200899314,7.335570251999798,TabPFN,6000,42,0.6572811619998902
0.8510594738458389,0.7173806006893156,0.6231822070145423,0.6669718471046006,0.9069775553570177,0.06803811600002518,XGBoost,8000,42,0.2631924429999799
0.8630361347118436,0.7485089463220675,0.6441402908468776,0.6924137931034483,0.9127780542496529,0.10608351500013669,LightGBM,8000,42,0.29573847000006026
0.8678472719828028,0.7711030554117038,0.636869118905047,0.6975872569688452,0.92019933833239,0.0450757959999919,CatBoost,8000,42,0.835443793999957
0.8582249974408844,0.7459989674754776,0.6180496150556031,0.6760233918128655,0.9115600047382022,9.419416578999972,TabPFN,8000,42,0.666355731000067
0.8623195823523391,0.7476309226932668,0.6411462788708298,0.6903062399263182,0.9146118052838322,0.07060062400000788,XGBoost,12000,42,0.31661351999991894
0.8662094380182209,0.7571072319201995,0.649272882805817,0.6990559521068386,0.9211549506097672,0.09719403799999782,LightGBM,12000,42,0.34370618200000536
0.8712253045347528,0.7824267782426778,0.6398631308810949,0.704,0.9230357843629886,0.044347995999942214,CatBoost,12000,42,1.0042578550001053
0.8608864776333299,0.7521895929933025,0.6244653550042771,0.68240243047441,0.9139039528647879,14.571675160999803,TabPFN,12000,42,0.6879681790001086
0.8648786979219981,0.7490215264187867,0.6548331907613345,0.6987676859881333,0.9172040025146085,0.06870161100005134,XGBoost,16000,42,0.369280235999895
0.8716347630258983,0.7712712712712713,0.6591103507271172,0.7107933579335793,0.9237074038093718,0.0981572599998799,LightGBM,16000,42,0.41122590100007983
0.8734773262360528,0.7822745901639344,0.6531223267750214,0.7118881118881119,0.9245601881190615,0.04752290700002959,CatBoost,16000,42,1.1492747859999781
0.8613983007472618,0.7538699690402477,0.6248930710008554,0.6833489242282507,0.9139140255736292,20.984103230999835,TabPFN,16000,42,0.6930193939999754
0.8691780120790255,0.7660642570281124,0.6526946107784432,0.704849884526559,0.921077937555882,0.06385839700010365,XGBoost,24000,42,0.505256270000018
