Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8981532677208891,0.592944369063772,0.41304347826086957,0.486908077994429,0.91407033272452,0.10774342700005946,LightGBM,6000,123,0.32280717800040293
0.9056728961627778,0.640990371389271,0.44045368620037806,0.5221288515406163,0.9248984094704982,0.039367581000078644,CatBoost,6000,123,0.7628782720003073
0.9109808691805816,0.6540803897685749,0.5075614366729678,0.5715806279936136,0.9354103215741235,7.0006007410001985,TabPFN,6000,123,0.6865064529993106
0.9019130819418335,0.6062111801242236,0.4612476370510397,0.5238862050456253,0.9131171040218368,0.04841144500005612,XGBoost,8000,123,0.30582496100032586
0.9037929890523057,0.6227154046997389,0.45085066162570886,0.5230263157894737,0.9191817597503827,0.09768303200053197,LightGBM,8000,123,0.3026629790001607
0.9067787238748203,0.6450742240215924,0.45179584120982985,0.5314063368538077,0.9266681502296958,0.04021668500081432,CatBoost,8000,123,0.8888511550003386
0.9117549485790114,0.6508120649651972,0.5302457466918714,0.584375,0.9367183033405025,9.194006077999802,TabPFN,8000,123,0.9185505530003866
0.9016919163994249,0.6054931335830213,0.45841209829867674,0.521785906401291,0.9153682530926963,0.04708540600040578,XGBoost,12000,123,0.39346456700059207
0.9054517306203693,0.64,0.43856332703213613,0.5204711160964667,0.9229139466367113,0.09247025900003791,LightGBM,12000,123,0.36118126299970754
0.9048988167643481,0.640625,0.42627599243856334,0.5119182746878547,0.9282907578363496,0.04033364600036293,CatBoost,12000,123,1.1035937260003266
0.9123078624350326,0.6542491268917345,0.5311909262759924,0.5863328116849243,0.938121809205114,14.471967331000087,TabPFN,12000,123,0.7464201899992986
0.901249585314608,0.6019777503090235,0.4603024574669187,0.5216925549009106,0.9167136395865122,0.048705137000069954,XGBoost,16000,123,0.764188858000125
0.9041247373659184,0.6245110821382008,0.45274102079395084,0.5249315068493151,0.9264566241286534,0.09016111899927637,LightGBM,16000,123,0.44362914900011674
0.9068893066460245,0.6471389645776566,0.44896030245746693,0.5301339285714286,0.9309989311244026,0.03963705400019535,CatBoost,16000,123,1.1913697039999533
0.9116443658078072,0.6427783902976847,0.5510396975425331,0.593384223918575,0.9390399413834777,20.556896410999798,TabPFN,16000,123,0.7421433170002274
